06:32:00 | INFO     | TestChallengingDom   | Chrome download directory set to browser=chrome download_path=/home/runner/work/seleniumbase-python/seleniumbase-python/downloaded_files/gw0 test_name=test_cells_content_per_column_5_Diceret
06:32:00 | INFO     | TestChallengingDom   | Verify cell content per column. browser=chrome test_name=test_cells_content_per_column_5_Diceret
06:32:00 | INFO     | MainPage             | Waiting for page to load with indicator '{'selector': 'h1.heading', 'by': 'css selector'}' for 10s. browser=chrome page=MainPage test_name=test_cells_content_per_column_5_Diceret
06:32:00 | INFO     | MainPage             | Page loaded successfully with indicator '{'selector': 'h1.heading', 'by': 'css selector'}'. browser=chrome page=MainPage test_name=test_cells_content_per_column_5_Diceret
06:32:00 | INFO     | MainPage             | Navigating to Challenging DOM page. browser=chrome page=MainPage test_name=test_cells_content_per_column_5_Diceret
06:32:01 | INFO     | ChallengingDomPage   | Waiting for page to load with indicator '{'selector': 'div.example h3', 'by': 'css selector'}' for 10s. browser=chrome page=ChallengingDomPage test_name=test_cells_content_per_column_5_Diceret
06:32:01 | INFO     | ChallengingDomPage   | Page loaded successfully with indicator '{'selector': 'div.example h3', 'by': 'css selector'}'. browser=chrome page=ChallengingDomPage test_name=test_cells_content_per_column_5_Diceret
06:32:01 | INFO     | TestChallengingDom   | Getting table cell 'Phaedrum' text under column 'Diceret'. browser=chrome test_name=test_cells_content_per_column_5_Diceret
06:32:01 | INFO     | TestChallengingDom   | Getting table cell 'Phaedrum' text under column 'Diceret'. browser=chrome test_name=test_cells_content_per_column_5_Diceret
06:32:01 | INFO     | TestChallengingDom   | Getting table cell 'Phaedrum' text under column 'Diceret'. browser=chrome test_name=test_cells_content_per_column_5_Diceret
